obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,profiler_timestamp,practical_salinity,suspect_timestamp,seawater_temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('5137',)",3750177397,11,3.759010077,3767111118,3767111257,3750177397,0,internal_timestamp,24.03300095,1541188597,33.25389862,0,11.31879997,1025.471811,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5138',)",3750177397,11,3.759150028,3767111118,3767111257,3750177397,0,internal_timestamp,24.01300049,1541188597,33.25329971,0,11.32089996,1025.470875,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5139',)",3750177397,11,3.759320021,3767111118,3767111257,3750177397,0,internal_timestamp,23.99399948,1541188597,33.25260162,0,11.32359982,1025.469758,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5140',)",3750177397,11,3.759530067,3767111118,3767111257,3750177397,0,internal_timestamp,23.96500015,1541188597,33.25170136,0,11.32699966,1025.468311,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5141',)",3750177397,11,3.75977993,3767111118,3767111257,3750177397,0,internal_timestamp,23.9470005,1541188597,33.25049973,0,11.33100033,1025.466571,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5142',)",3750177397,11,3.760060072,3767111118,3767111257,3750177397,0,internal_timestamp,23.9279995,1541188597,33.24909973,0,11.3355999,1025.464564,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5143',)",3750177397,11,3.760339975,3767111118,3767111257,3750177397,0,internal_timestamp,23.90600014,1541188597,33.24760056,0,11.34029961,1025.462448,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5144',)",3750177397,11,3.760570049,3767111118,3767111257,3750177397,0,internal_timestamp,23.88599968,1541188597,33.24639893,0,11.34420013,1025.460716,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5145',)",3750177398,11,3.760710001,3767111118,3767111257,3750177398,0,internal_timestamp,23.86899948,1541188598,33.24539948,0,11.34689999,1025.459373,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5146',)",3750177398,11,3.760780096,3767111118,3767111257,3750177398,0,internal_timestamp,23.84799957,1541188598,33.24470139,0,11.34840012,1025.458464,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5147',)",3750177398,11,3.760799885,3767111118,3767111257,3750177398,0,internal_timestamp,23.82799912,1541188598,33.24430084,0,11.34899998,1025.457954,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5148',)",3750177398,11,3.760809898,3767111118,3767111257,3750177398,0,internal_timestamp,23.80599976,1541188598,33.24420166,0,11.34920025,1025.457741,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5149',)",3750177398,11,3.760799885,3767111118,3767111257,3750177398,0,internal_timestamp,23.78199959,1541188598,33.24440002,0,11.34899998,1025.457823,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5150',)",3750177398,11,3.760780096,3767111118,3767111257,3750177398,0,internal_timestamp,23.76399994,1541188598,33.24459839,0,11.34850025,1025.457987,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5151',)",3750177398,11,3.760740042,3767111118,3767111257,3750177398,0,internal_timestamp,23.74500084,1541188598,33.24440002,0,11.34829998,1025.457783,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5152',)",3750177398,11,3.760760069,3767111118,3767111257,3750177398,0,internal_timestamp,23.72500038,1541188598,33.24420166,0,11.34869957,1025.457467,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5153',)",3750177398,11,3.760819912,3767111118,3767111257,3750177398,0,internal_timestamp,23.70299912,1541188598,33.24399948,0,11.34959984,1025.457047,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5154',)",3750177398,11,3.760890007,3767111118,3767111257,3750177398,0,internal_timestamp,23.68499947,1541188598,33.2439003,0,11.35050011,1025.456725,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5155',)",3750177398,11,3.760950089,3767111118,3767111257,3750177398,0,internal_timestamp,23.6609993,1541188598,33.24399948,0,11.35109997,1025.456586,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5156',)",3750177398,11,3.760989904,3767111118,3767111257,3750177398,0,internal_timestamp,23.64299965,1541188598,33.24430084,0,11.35130024,1025.456702,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5157',)",3750177398,11,3.760999918,3767111118,3767111257,3750177398,0,internal_timestamp,23.625,1541188598,33.24430084,0,11.35130024,1025.456621,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5158',)",3750177398,11,3.761029959,3767111118,3767111257,3750177398,0,internal_timestamp,23.60300064,1541188598,33.24430084,0,11.35159969,1025.456468,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5159',)",3750177398,11,3.761070013,3767111118,3767111257,3750177398,0,internal_timestamp,23.58300018,1541188598,33.24409866,0,11.35229969,1025.456093,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5160',)",3750177399,11,3.761120081,3767111118,3767111257,3750177399,0,internal_timestamp,23.55999947,1541188599,33.2439003,0,11.35309982,1025.45569,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5161',)",3750177399,11,3.761159897,3767111118,3767111257,3750177399,0,internal_timestamp,23.54000092,1541188599,33.24349976,0,11.35410023,1025.455107,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5162',)",3750177399,11,3.761209965,3767111118,3767111257,3750177399,0,internal_timestamp,23.52099991,1541188599,33.24309921,0,11.35509968,1025.454529,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5163',)",3750177399,11,3.761260033,3767111118,3767111257,3750177399,0,internal_timestamp,23.50300026,1541188599,33.24269867,0,11.35599995,1025.453973,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5164',)",3750177399,11,3.761300087,3767111118,3767111257,3750177399,0,internal_timestamp,23.48399925,1541188599,33.24229813,0,11.35700035,1025.453395,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5165',)",3750177399,11,3.761339903,3767111118,3767111257,3750177399,0,internal_timestamp,23.46500015,1541188599,33.2419014,0,11.35770035,1025.452874,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5166',)",3750177399,11,3.76135993,3767111118,3767111257,3750177399,0,internal_timestamp,23.43899918,1541188599,33.24169922,0,11.35830021,1025.452491,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5167',)",3750177399,11,3.761369944,3767111118,3767111257,3750177399,0,internal_timestamp,23.41900063,1541188599,33.24150085,1,11.35859966,1025.452192,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5168',)",3750177399,11,3.761379957,3767111118,3767111257,3750177399,0,internal_timestamp,23.40399933,1541188599,33.24140167,0,11.35879993,1025.452011,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5169',)",3750177399,11,3.761389971,3767111118,3767111257,3750177399,0,internal_timestamp,23.38199997,1541188599,33.24150085,0,11.35879993,1025.451989,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5170',)",3750177399,11,3.761389971,3767111118,3767111257,3750177399,0,internal_timestamp,23.36000061,1541188599,33.24169922,0,11.35859966,1025.45208,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5171',)",3750177399,11,3.761379957,3767111118,3767111257,3750177399,0,internal_timestamp,23.34000015,1541188599,33.2417984,0,11.35830021,1025.452121,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5172',)",3750177399,11,3.761369944,3767111118,3767111257,3750177399,0,internal_timestamp,23.31900024,1541188599,33.24200058,0,11.3579998,1025.452238,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5173',)",3750177399,11,3.761369944,3767111118,3767111257,3750177399,0,internal_timestamp,23.29899979,1541188599,33.24219894,0,11.35789967,1025.45232,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5174',)",3750177399,11,3.761379957,3767111118,3767111257,3750177399,0,internal_timestamp,23.28300095,1541188599,33.24219894,0,11.3579998,1025.45223,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5175',)",3750177399,11,3.761399984,3767111118,3767111257,3750177399,0,internal_timestamp,23.26199913,1541188599,33.24219894,0,11.35830021,1025.452081,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5176',)",3750177399,11,3.761430025,3767111118,3767111257,3750177399,0,internal_timestamp,23.24500084,1541188599,33.24219894,0,11.35859966,1025.45195,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5177',)",3750177400,11,3.761450052,3767111118,3767111257,3750177400,0,internal_timestamp,23.22400093,1541188600,33.24219894,0,11.35879993,1025.451819,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5178',)",3750177400,11,3.761450052,3767111118,3767111257,3750177400,0,internal_timestamp,23.20199966,1541188600,33.24209976,0,11.35890007,1025.451624,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5179',)",3750177400,11,3.761460066,3767111118,3767111257,3750177400,0,internal_timestamp,23.18300056,1541188600,33.24200058,0,11.35900021,1025.451443,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5180',)",3750177400,11,3.761450052,3767111118,3767111257,3750177400,0,internal_timestamp,23.16300011,1541188600,33.2419014,0,11.35919952,1025.45124,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5181',)",3750177400,11,3.761440039,3767111118,3767111257,3750177400,0,internal_timestamp,23.14299965,1541188600,33.24169922,0,11.35929966,1025.450974,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5182',)",3750177400,11,3.761430025,3767111118,3767111257,3750177400,0,internal_timestamp,23.125,1541188600,33.24150085,0,11.3593998,1025.450721,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5183',)",3750177400,11,3.761430025,3767111118,3767111257,3750177400,0,internal_timestamp,23.10400009,1541188600,33.24150085,0,11.3593998,1025.450626,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5184',)",3750177400,11,3.761430025,3767111118,3767111257,3750177400,0,internal_timestamp,23.08499908,1541188600,33.24140167,0,11.35949993,1025.450445,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5185',)",3750177400,11,3.761440039,3767111118,3767111257,3750177400,0,internal_timestamp,23.06800079,1541188600,33.24150085,0,11.35960007,1025.450428,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5186',)",3750177400,11,3.761450052,3767111118,3767111257,3750177400,0,internal_timestamp,23.04299927,1541188600,33.24150085,0,11.3597002,1025.450297,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5187',)",3750177400,11,3.761460066,3767111118,3767111257,3750177400,0,internal_timestamp,23.02300072,1541188600,33.24140167,0,11.35980034,1025.450111,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5188',)",3750177400,11,3.761460066,3767111118,3767111257,3750177400,0,internal_timestamp,23.00200081,1541188600,33.24140167,0,11.35990047,1025.449998,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5189',)",3750177400,11,3.761480093,3767111118,3767111257,3750177400,0,internal_timestamp,22.98399925,1541188600,33.24140167,0,11.36019993,1025.449863,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5190',)",3750177400,11,3.761499882,3767111118,3767111257,3750177400,0,internal_timestamp,22.95999908,1541188600,33.24129868,0,11.3604002,1025.449638,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5191',)",3750177400,11,3.761519909,3767111118,3767111257,3750177400,0,internal_timestamp,22.94400024,1541188600,33.24119949,0,11.36079979,1025.449417,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5192',)",3750177401,11,3.761529922,3767111118,3767111257,3750177401,0,internal_timestamp,22.92499924,1541188601,33.24100113,0,11.3611002,1025.449122,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5193',)",3750177401,11,3.76154995,3767111118,3767111257,3750177401,0,internal_timestamp,22.90500069,1541188601,33.24089813,0,11.36139965,1025.448898,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5194',)",3750177401,11,3.761559963,3767111118,3767111257,3750177401,0,internal_timestamp,22.88699913,1541188601,33.24079895,0,11.36170006,1025.448685,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5195',)",3750177401,11,3.761590004,3767111118,3767111257,3750177401,0,internal_timestamp,22.86599922,1541188601,33.24069977,0,11.36209965,1025.448441,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5196',)",3750177401,11,3.761620045,3767111118,3767111257,3750177401,0,internal_timestamp,22.84300041,1541188601,33.24069977,0,11.36250019,1025.448264,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5197',)",3750177401,11,3.761670113,3767111118,3767111257,3750177401,0,internal_timestamp,22.8220005,1541188601,33.24060059,0,11.36310005,1025.447984,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5198',)",3750177401,11,3.761709929,3767111118,3767111257,3750177401,0,internal_timestamp,22.80200005,1541188601,33.2405014,0,11.36369991,1025.447707,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5199',)",3750177401,11,3.761739969,3767111118,3767111257,3750177401,0,internal_timestamp,22.78499985,1541188601,33.24039841,0,11.36419964,1025.44746,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5200',)",3750177401,11,3.761749983,3767111118,3767111257,3750177401,0,internal_timestamp,22.76600075,1541188601,33.24020004,0,11.36460018,1025.447147,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5201',)",3750177401,11,3.761759996,3767111118,3767111257,3750177401,0,internal_timestamp,22.74399948,1541188601,33.24000168,0,11.36489964,1025.44684,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5202',)",3750177401,11,3.761790037,3767111118,3767111257,3750177401,0,internal_timestamp,22.72400093,1541188601,33.24000168,0,11.36509991,1025.446713,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5203',)",3750177401,11,3.761800051,3767111118,3767111257,3750177401,0,internal_timestamp,22.70199966,1541188601,33.24010086,0,11.36520004,1025.446673,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5204',)",3750177401,11,3.761810064,3767111118,3767111257,3750177401,0,internal_timestamp,22.68199921,1541188601,33.24020004,0,11.36520004,1025.44666,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5205',)",3750177401,11,3.761810064,3767111118,3767111257,3750177401,0,internal_timestamp,22.66200066,1541188601,33.24020004,0,11.36509991,1025.446588,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5206',)",3750177401,11,3.761800051,3767111118,3767111257,3750177401,0,internal_timestamp,22.6439991,1541188601,33.24020004,0,11.36509991,1025.446507,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5207',)",3750177401,11,3.761780024,3767111118,3767111257,3750177401,0,internal_timestamp,22.62700081,1541188601,33.24000168,0,11.36499977,1025.446294,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5208',)",3750177402,11,3.76177001,3767111118,3767111257,3750177402,0,internal_timestamp,22.60499954,1541188602,33.23989868,0,11.36509991,1025.446097,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5209',)",3750177402,11,3.76177001,3767111118,3767111257,3750177402,0,internal_timestamp,22.58499908,1541188602,33.2397995,0,11.36520004,1025.445911,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5210',)",3750177402,11,3.761780024,3767111118,3767111257,3750177402,0,internal_timestamp,22.56699944,1541188602,33.24000168,0,11.36520004,1025.445987,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5211',)",3750177402,11,3.761790037,3767111118,3767111257,3750177402,0,internal_timestamp,22.54599953,1541188602,33.24010086,0,11.36520004,1025.44597,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5212',)",3750177402,11,3.761800051,3767111118,3767111257,3750177402,0,internal_timestamp,22.52799988,1541188602,33.24010086,0,11.36530018,1025.44587,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5213',)",3750177402,11,3.761800051,3767111118,3767111257,3750177402,0,internal_timestamp,22.50799942,1541188602,33.24000168,0,11.36530018,1025.445703,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5214',)",3750177402,11,3.761800051,3767111118,3767111257,3750177402,0,internal_timestamp,22.48800087,1541188602,33.23989868,0,11.36550045,1025.445496,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5215',)",3750177402,11,3.761810064,3767111118,3767111257,3750177402,0,internal_timestamp,22.46899986,1541188602,33.2397995,0,11.36569977,1025.445297,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5216',)",3750177402,11,3.761830091,3767111118,3767111257,3750177402,0,internal_timestamp,22.45000076,1541188602,33.2397995,0,11.36590004,1025.445175,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5217',)",3750177402,11,3.761840105,3767111118,3767111257,3750177402,0,internal_timestamp,22.43199921,1541188602,33.2397995,0,11.36600018,1025.445076,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5218',)",3750177402,11,3.761840105,3767111118,3767111257,3750177402,0,internal_timestamp,22.4090004,1541188602,33.23970032,0,11.36620045,1025.444859,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5219',)",3750177402,11,3.761850119,3767111118,3767111257,3750177402,0,internal_timestamp,22.39100075,1541188602,33.23960114,0,11.36639977,1025.444664,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5220',)",3750177402,11,3.761859894,3767111118,3767111257,3750177402,0,internal_timestamp,22.37000084,1541188602,33.23949814,0,11.36670017,1025.444435,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5221',)",3750177402,11,3.761889935,3767111118,3767111257,3750177402,0,internal_timestamp,22.35000038,1541188602,33.23939896,0,11.36699963,1025.444214,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5222',)",3750177402,11,3.761919975,3767111118,3767111257,3750177402,0,internal_timestamp,22.33200073,1541188602,33.23939896,0,11.36740017,1025.44406,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5223',)",3750177402,11,3.761940002,3767111118,3767111257,3750177402,0,internal_timestamp,22.31100082,1541188602,33.23939896,0,11.36769962,1025.443911,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5224',)",3750177403,11,3.761950016,3767111118,3767111257,3750177403,0,internal_timestamp,22.29299927,1541188603,33.23920059,1,11.36800003,1025.443621,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5225',)",3750177403,11,3.761950016,3767111118,3767111257,3750177403,0,internal_timestamp,22.27099991,1541188603,33.23910141,0,11.3682003,1025.443408,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5226',)",3750177403,11,3.761970043,3767111118,3767111257,3750177403,0,internal_timestamp,22.25200081,1541188603,33.23910141,0,11.36830044,1025.443304,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5227',)",3750177403,11,3.761970043,3767111118,3767111257,3750177403,0,internal_timestamp,22.2310009,1541188603,33.23899841,0,11.36849976,1025.443093,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
