obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,raw_time_microseconds,raw_time_seconds,seawater_temperature,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('3305',)",3659192127,2,33.52679825,3724598969,3724598969,3659192127,0,internal_timestamp,493.7900085,39556,1450203327,5.728199959,3.352679825,34.07827889,1029.139141,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3306',)",3659192138,2,33.54240036,3724598969,3724598969,3659192138,0,internal_timestamp,493.0299988,33866,1450203338,5.746500015,3.354240036,34.07786458,1029.132875,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3307',)",3659192149,2,33.54600143,3724598969,3724598969,3659192149,0,internal_timestamp,492.3200073,39952,1450203349,5.751200199,3.354600143,34.07755345,1029.128741,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3308',)",3659192160,2,33.54779816,3724598969,3724598969,3659192160,0,internal_timestamp,491.5700073,36139,1450203360,5.753399849,3.354779816,34.07773985,1029.125151,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3309',)",3659192171,2,33.55220032,3724598969,3724598969,3659192171,0,internal_timestamp,490.7200012,40749,1450203371,5.758999825,3.355220032,34.07749697,1029.120308,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3310',)",3659192182,2,33.55649948,3724598969,3724598969,3659192182,0,internal_timestamp,489.7900085,46677,1450203382,5.764999866,3.355649948,34.07677494,1029.114667,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3311',)",3659192193,2,33.55789948,3724598969,3724598969,3659192193,0,internal_timestamp,488.9100037,40540,1450203393,5.766600132,3.355789948,34.0771802,1029.110733,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3312',)",3659192204,2,33.55810165,3724598969,3724598969,3659192204,0,internal_timestamp,488.0700073,46463,1450203404,5.767300129,3.355810165,34.07711928,1029.106737,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3313',)",3659192215,2,33.55730057,3724598969,3724598969,3659192215,0,internal_timestamp,487.25,40532,1450203415,5.766799927,3.355730057,34.07712314,1029.103044,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3314',)",3659192226,2,33.55680084,3724598969,3724598969,3659192226,0,internal_timestamp,486.3999939,45809,1450203426,5.767300129,3.355680084,34.07647609,1029.098567,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3315',)",3659192237,2,33.5564003,3724598969,3724598969,3659192237,0,internal_timestamp,485.5400085,49662,1450203437,5.767300129,3.35564003,34.07644879,1029.094599,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3316',)",3659192248,2,33.56840134,3724598969,3724598969,3659192248,0,internal_timestamp,484.7000122,53225,1450203448,5.78219986,3.356840134,34.07542455,1029.087938,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3317',)",3659192259,2,33.57189941,3724598969,3724598969,3659192259,0,internal_timestamp,483.8900146,46708,1450203459,5.786799908,3.357189941,34.07514635,1029.083384,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3318',)",3659192270,2,33.57440186,3724598969,3724598969,3659192270,0,internal_timestamp,483.0100098,51098,1450203470,5.790800095,3.357440186,34.07438265,1029.078208,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3319',)",3659192281,2,33.58100128,3724598969,3724598969,3659192281,0,internal_timestamp,481.980011,57389,1450203481,5.798900127,3.358100128,34.0741927,1029.072243,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3320',)",3659192292,2,33.58800125,3724598969,3724598969,3659192292,0,internal_timestamp,480.7200012,50492,1450203492,5.808899879,3.358800125,34.07265865,1029.063909,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3321',)",3659192303,2,33.59069824,3724598969,3724598969,3659192303,0,internal_timestamp,479.4899902,54681,1450203503,5.814400196,3.359069824,34.07077986,1029.056046,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3322',)",3659192314,2,33.59149933,3724598969,3724598969,3659192314,0,internal_timestamp,478.3299866,59705,1450203514,5.817100048,3.359149933,34.06954302,1029.049387,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3323',)",3659192325,2,33.60269928,3724598969,3724598969,3659192325,0,internal_timestamp,477.3500061,54759,1450203525,5.831999779,3.360269928,34.06768231,1029.04142,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3324',)",3659192336,2,33.61949921,3724598969,3724598969,3659192336,0,internal_timestamp,476.269989,60775,1450203536,5.850299835,3.361949921,34.06876267,1029.034849,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3325',)",3659192347,2,33.62789917,3724598969,3724598969,3659192347,0,internal_timestamp,475.2399902,55785,1450203547,5.861700058,3.362789917,34.06728425,1029.027422,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3326',)",3659192358,2,33.6291008,3724598969,3724598969,3659192358,0,internal_timestamp,474.3999939,63966,1450203558,5.863200188,3.36291008,34.0675452,1029.023571,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3327',)",3659192369,2,33.62820053,3724598969,3724598969,3659192369,0,internal_timestamp,473.5400085,59700,1450203569,5.862400055,3.362820053,34.06775864,1029.019901,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3328',)",3659192380,2,33.63069916,3724598969,3724598969,3659192380,0,internal_timestamp,472.7099915,65022,1450203580,5.864900112,3.363069916,34.06847105,1029.016317,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3329',)",3659192391,2,33.63059998,3724598969,3724598969,3659192391,0,internal_timestamp,472.0400085,58454,1450203591,5.865799904,3.363059998,34.06778652,1029.012582,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3330',)",3659192402,2,33.63130188,3724598969,3724598969,3659192402,0,internal_timestamp,471.4200134,63188,1450203602,5.866600037,3.363130188,34.06807909,1029.00986,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3331',)",3659192413,2,33.63370132,3724598969,3724598969,3659192413,0,internal_timestamp,470.8200073,67790,1450203613,5.86950016,3.363370132,34.06816487,1029.006783,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3332',)",3659192424,2,33.63359833,3724598969,3724598969,3659192424,0,internal_timestamp,470.1700134,60857,1450203624,5.869999886,3.363359833,34.06786776,1029.0035,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3333',)",3659192435,2,33.6344986,3724598969,3724598969,3659192435,0,internal_timestamp,469.4100037,66287,1450203635,5.871200085,3.36344986,34.06805107,1028.999995,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3334',)",3659192446,2,33.63439941,3724598969,3724598969,3659192446,0,internal_timestamp,468.6000061,68450,1450203646,5.871500015,3.363439941,34.06803765,1028.996227,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3335',)",3659192457,2,33.6344986,3724598969,3724598969,3659192457,0,internal_timestamp,467.6600037,71712,1450203657,5.872000217,3.36344986,34.0681106,1028.991904,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3336',)",3659192468,2,33.63460159,3724598969,3724598969,3659192468,0,internal_timestamp,466.8699951,74976,1450203668,5.872399807,3.363460159,34.06821491,1028.988308,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3337',)",3659192479,2,33.6371994,3724598969,3724598969,3659192479,0,internal_timestamp,466.1000061,67337,1450203679,5.876200199,3.36371994,34.06770415,1028.98386,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3338',)",3659192490,2,33.64160156,3724598969,3724598969,3659192490,0,internal_timestamp,465.1900024,74086,1450203690,5.8822999,3.364160156,34.06698546,1028.978296,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3339',)",3659192501,2,33.64590073,3724598969,3724598969,3659192501,0,internal_timestamp,464.2200012,67049,1450203701,5.887899876,3.364590073,34.06668174,1028.97285,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3340',)",3659192512,2,33.6534996,3724598969,3724598969,3659192512,0,internal_timestamp,463.3099976,75943,1450203712,5.898900032,3.36534996,34.06464254,1028.965584,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3341',)",3659192523,2,33.65639877,3724598969,3724598969,3659192523,0,internal_timestamp,462.3699951,75314,1450203723,5.90320015,3.365639877,34.06405298,1028.960226,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3342',)",3659192534,2,33.65999985,3724598969,3724598969,3659192534,0,internal_timestamp,461.5499878,79564,1450203734,5.907400131,3.365999985,34.06429401,1028.956086,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3343',)",3659192545,2,33.67350006,3724598969,3724598969,3659192545,0,internal_timestamp,460.9100037,74044,1450203745,5.926199913,3.367350006,34.06093477,1028.947964,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3344',)",3659192556,2,33.66970062,3724598969,3724598969,3659192556,0,internal_timestamp,460.2600098,77344,1450203756,5.920899868,3.366970062,34.06229809,1028.946772,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3345',)",3659192567,2,33.67129898,3724598969,3724598969,3659192567,0,internal_timestamp,459.4500122,81526,1450203767,5.923399925,3.367129898,34.0619869,1028.942472,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3346',)",3659192578,2,33.67589951,3724598969,3724598969,3659192578,0,internal_timestamp,458.5899963,75458,1450203778,5.930099964,3.367589951,34.06086378,1028.936736,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3347',)",3659192589,2,33.67689896,3724598969,3724598969,3659192589,0,internal_timestamp,457.6300049,78727,1450203789,5.931600094,3.367689896,34.06095577,1028.932201,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3348',)",3659192600,2,33.67710114,3724598969,3724598969,3659192600,0,internal_timestamp,456.769989,84703,1450203800,5.931799889,3.367710114,34.06140615,1028.928583,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3349',)",3659192611,2,33.6814003,3724598969,3724598970,3659192611,0,internal_timestamp,455.9200134,77219,1450203811,5.936900139,3.36814003,34.06154297,1028.924101,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3350',)",3659192622,2,33.69229889,3724598969,3724598970,3659192622,0,internal_timestamp,455.1799927,80666,1450203822,5.952799797,3.369229889,34.0582155,1028.915934,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3351',)",3659192633,2,33.69739914,3724598969,3724598970,3659192633,0,internal_timestamp,454.4700012,85706,1450203833,5.960100174,3.369739914,34.05697792,1028.910714,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3352',)",3659192644,2,33.69820023,3724598969,3724598970,3659192644,0,internal_timestamp,453.769989,79350,1450203844,5.961200237,3.369820023,34.05711978,1028.907465,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3353',)",3659192655,2,33.70029831,3724598969,3724598970,3659192655,0,internal_timestamp,453.1099854,84785,1450203855,5.964099884,3.370029831,34.05689537,1028.903867,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3354',)",3659192666,2,33.70059967,3724598969,3724598970,3659192666,0,internal_timestamp,452.5,87366,1450203866,5.964700222,3.370059967,34.05693243,1028.901016,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3355',)",3659192677,2,33.70149994,3724598969,3724598970,3659192677,0,internal_timestamp,451.8399963,91974,1450203877,5.966300011,3.370149994,34.05666528,1028.897561,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3356',)",3659192688,2,33.70140076,3724598969,3724598970,3659192688,0,internal_timestamp,451.0899963,85836,1450203888,5.966199875,3.370140076,34.05702328,1028.894416,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3357',)",3659192699,2,33.70100021,3724598969,3724598970,3659192699,0,internal_timestamp,450.1799927,91473,1450203899,5.966199875,3.370100021,34.05702133,1028.890239,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3358',)",3659192710,2,33.7016983,3724598969,3724598970,3659192710,0,internal_timestamp,449.1799927,88462,1450203910,5.967700005,3.37016983,34.05679435,1028.885269,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3359',)",3659192721,2,33.70640183,3724598969,3724598970,3659192721,0,internal_timestamp,448.0299988,91649,1450203921,5.974899769,3.370640183,34.05542838,1028.877942,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3360',)",3659192732,2,33.70479965,3724598969,3724598970,3659192732,0,internal_timestamp,446.8500061,97016,1450203932,5.973700047,3.370479965,34.05541212,1028.872678,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3361',)",3659192743,2,33.71820068,3724598969,3724598970,3659192743,0,internal_timestamp,445.8599854,91682,1450203943,5.992199898,3.371820068,34.05241201,1028.863266,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3362',)",3659192754,2,33.7242012,3724598969,3724598970,3659192754,0,internal_timestamp,445.0599976,95285,1450203954,6.001399994,3.37242012,34.05032633,1028.856706,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3363',)",3659192765,2,33.73479843,3724598969,3724598970,3659192765,0,internal_timestamp,444.1400146,118340,1450203965,6.016600132,3.373479843,34.04744975,1028.848157,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3364',)",3659192776,2,33.73709869,3724598969,3724598970,3659192776,0,internal_timestamp,442.980011,94691,1450203976,6.019499779,3.373709869,34.04769743,1028.842637,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3365',)",3659192787,2,33.74039841,3724598969,3724598970,3659192787,0,internal_timestamp,441.9400024,99311,1450203987,6.023300171,3.374039841,34.04810529,1028.83767,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3366',)",3659192798,2,33.74499893,3724598969,3724598970,3659192798,0,internal_timestamp,440.9899902,104170,1450203998,6.029200077,3.374499893,34.04782614,1028.83229,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3367',)",3659192809,2,33.7779007,3724598969,3724598970,3659192809,0,internal_timestamp,440.0100098,98268,1450204009,6.0697999,3.37779007,34.04456301,1028.8197,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3368',)",3659192819,2,33.78839874,3724598969,3724598970,3659192819,0,internal_timestamp,439.0599976,100543,1450204019,6.087999821,3.378839874,34.0385892,1028.808158,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3369',)",3659192831,2,33.78789902,3724598969,3724598970,3659192831,0,internal_timestamp,438.0700073,100086,1450204031,6.088900089,3.378789902,34.03761569,1028.802729,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3370',)",3659192842,2,33.78939819,3724598969,3724598970,3659192842,0,internal_timestamp,437.1300049,105323,1450204042,6.095300198,3.378939819,34.03335896,1028.794194,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3371',)",3659192853,2,33.79180145,3724598969,3724598970,3659192853,0,internal_timestamp,436.269989,100244,1450204053,6.098199844,3.379180145,34.03357315,1028.790022,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3372',)",3659192864,2,33.79270172,3724598969,3724598970,3659192864,0,internal_timestamp,435.4400024,106090,1450204064,6.099899769,3.379270172,34.03328925,1028.78576,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3373',)",3659192875,2,33.79550171,3724598969,3724598970,3659192875,0,internal_timestamp,434.5599976,111675,1450204075,6.10340023,3.379550171,34.03335681,1028.781299,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3374',)",3659192886,2,33.79769897,3724598969,3724598970,3659192886,0,internal_timestamp,433.7000122,105124,1450204086,6.106100082,3.379769897,34.0335399,1028.77713,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3375',)",3659192897,2,33.80239868,3724598969,3724598970,3659192897,0,internal_timestamp,432.6900024,111445,1450204097,6.112199783,3.380239868,34.03319978,1028.771396,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3376',)",3659192908,2,33.80220032,3724598969,3724598970,3659192908,0,internal_timestamp,431.4400024,104794,1450204108,6.112500191,3.380220032,34.03329083,1028.765694,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3377',)",3659192919,2,33.79710007,3724598969,3724598970,3659192919,0,internal_timestamp,430.3200073,109019,1450204119,6.109700203,3.379710007,34.030931,1028.759082,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3378',)",3659192930,2,33.79510117,3724598969,3724598970,3659192930,0,internal_timestamp,429.2000122,115495,1450204130,6.108699799,3.379510117,34.03024325,1028.75354,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3379',)",3659192941,2,33.79600143,3724598969,3724598970,3659192941,0,internal_timestamp,428.019989,109107,1450204141,6.1104002,3.379600143,34.03013078,1028.747807,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3380',)",3659192952,2,33.8166008,3724598969,3724598970,3659192952,0,internal_timestamp,426.5899963,111701,1450204152,6.135700226,3.38166008,34.0286042,1028.73659,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3381',)",3659192963,2,33.84090042,3724598969,3724598970,3659192963,0,internal_timestamp,425.1700134,114455,1450204163,6.161300182,3.384090042,34.03090434,1028.728383,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3382',)",3659192974,2,33.86569977,3724598969,3724598970,3659192974,0,internal_timestamp,423.7999878,117183,1450204174,6.193500042,3.386569977,34.02714406,1028.714726,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3383',)",3659192985,2,33.86109924,3724598969,3724598970,3659192985,0,internal_timestamp,422.6300049,119497,1450204185,6.189899921,3.386109924,34.02617146,1028.70909,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3384',)",3659192996,2,33.86130142,3724598969,3724598970,3659192996,0,internal_timestamp,421.5799866,121232,1450204196,6.190899849,3.386130142,34.02591382,1028.703935,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3385',)",3659193007,2,33.8608017,3724598969,3724598970,3659193007,0,internal_timestamp,420.6900024,113677,1450204207,6.191400051,3.38608017,34.02529261,1028.699296,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3386',)",3659193018,2,33.86600113,3724598969,3724598970,3659193018,0,internal_timestamp,419.7799988,133816,1450204218,6.198699951,3.386600113,34.0242616,1028.69331,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3387',)",3659193029,2,33.86610031,3724598969,3724598970,3659193029,0,internal_timestamp,418.8599854,119987,1450204229,6.19960022,3.386610031,34.02392481,1028.688702,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3388',)",3659193040,2,33.86589813,3724598969,3724598970,3659193040,0,internal_timestamp,418.0599976,123246,1450204240,6.200399876,3.386589813,34.02329319,1028.684427,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3389',)",3659193051,2,33.88750076,3724598969,3724598970,3659193051,0,internal_timestamp,417.230011,124170,1450204251,6.228300095,3.388750076,34.01998693,1028.674187,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3390',)",3659193062,2,33.89260101,3724598969,3724598970,3659193062,0,internal_timestamp,416.3500061,126081,1450204262,6.235000134,3.389260101,34.01942801,1028.66879,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3391',)",3659193073,2,33.90119934,3724598969,3724598970,3659193073,0,internal_timestamp,415.5,128221,1450204273,6.244599819,3.390119934,34.01986532,1028.663916,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3392',)",3659193084,2,33.90090179,3724598969,3724598970,3659193084,0,internal_timestamp,414.6199951,130045,1450204284,6.244599819,3.390090179,34.01996393,1028.659958,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3393',)",3659193095,2,33.9029007,3724598969,3724598970,3659193095,0,internal_timestamp,413.7900085,132330,1450204295,6.247399807,3.39029007,34.01980837,1028.655644,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3394',)",3659193106,2,33.90309906,3724598969,3724598970,3659193106,0,internal_timestamp,413.0400085,133088,1450204306,6.247300148,3.390309906,34.02049575,1028.65276,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3395',)",3659193117,2,33.90599823,3724598969,3724598970,3659193117,0,internal_timestamp,412.269989,133833,1450204317,6.251399994,3.390599823,34.02001919,1028.64829,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3396',)",3659193128,2,33.91579819,3724598969,3724598970,3659193128,0,internal_timestamp,411.5899963,134749,1450204328,6.262700081,3.391579819,34.02001682,1028.643614,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3397',)",3659193138,2,33.91719818,3724598969,3724598970,3659193138,0,internal_timestamp,411.1199951,134735,1450204338,6.26429987,3.391719818,34.02021317,1028.641393,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3398',)",3659193149,2,33.91410065,3724598969,3724598970,3659193149,0,internal_timestamp,410.5100098,137367,1450204349,6.261400223,3.391410065,34.01994788,1028.638786,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3399',)",3659193161,2,33.91880035,3724598969,3724598970,3659193161,0,internal_timestamp,409.769989,130680,1450204361,6.268000126,3.391880035,34.01897236,1028.633716,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3400',)",3659193172,2,33.92020035,3724598969,3724598970,3659193172,0,internal_timestamp,408.980011,133363,1450204372,6.269899845,3.392020035,34.01902631,1028.629875,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3401',)",3659193183,2,33.92210007,3724598969,3724598970,3659193183,0,internal_timestamp,408.230011,136719,1450204383,6.272900105,3.392210007,34.01852119,1028.625625,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3402',)",3659193194,2,33.92630005,3724598969,3724598970,3659193194,0,internal_timestamp,407.6499939,141581,1450204394,6.277400017,3.392630005,34.01900233,1028.622724,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3403',)",3659193204,2,33.92589951,3724598969,3724598970,3659193204,0,internal_timestamp,407.0700073,141709,1450204404,6.277299881,3.392589951,34.01893932,1028.620028,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3404',)",3659193216,2,33.93040085,3724598969,3724598970,3659193216,0,internal_timestamp,406.4400024,133919,1450204416,6.281300068,3.393040085,34.02027822,1028.617641,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3405',)",3659193227,2,33.93999863,3724598969,3724598970,3659193227,0,internal_timestamp,405.8999939,137098,1450204427,6.292300224,3.393999863,34.02027781,1028.613648,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3406',)",3659193238,2,33.94060135,3724598969,3724598970,3659193238,0,internal_timestamp,405.4400024,139770,1450204438,6.293300152,3.394060135,34.02017812,1028.611322,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3407',)",3659193249,2,33.94200134,3724598969,3724598970,3659193249,0,internal_timestamp,405.0100098,141900,1450204449,6.295100212,3.394200134,34.02015492,1028.609084,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3408',)",3659193260,2,33.95709991,3724598969,3724598970,3659193260,0,internal_timestamp,404.5599976,146678,1450204460,6.312200069,3.395709991,34.02016043,1028.604665,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3409',)",3659193271,2,33.96139908,3724598969,3724598970,3659193271,0,internal_timestamp,403.9599915,152923,1450204471,6.316800117,3.396139908,34.02065981,1028.601671,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3410',)",3659193282,2,33.96480179,3724598969,3724598970,3659193282,0,internal_timestamp,403.2099915,139861,1450204482,6.320199966,3.396480179,34.02142919,1028.598366,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3411',)",3659193293,2,33.96709824,3724598969,3724598970,3659193293,0,internal_timestamp,402.3999939,156477,1450204493,6.323400021,3.396709824,34.02119522,1028.594025,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3412',)",3659193304,2,33.97299957,3724598969,3724598970,3659193304,0,internal_timestamp,401.519989,142518,1450204504,6.330200195,3.397299957,34.0214236,1028.589228,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3413',)",3659193315,2,33.97489929,3724598969,3724598970,3659193315,0,internal_timestamp,400.6600037,146023,1450204515,6.333199978,3.397489929,34.0209717,1028.584514,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3414',)",3659193326,2,33.97719955,3724598969,3724598970,3659193326,0,internal_timestamp,399.8599854,147622,1450204526,6.33589983,3.397719955,34.02123475,1028.580678,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3415',)",3659193337,2,33.97629929,3724598969,3724598970,3659193337,0,internal_timestamp,399.0799866,157217,1450204537,6.335800171,3.397629929,34.02071316,1028.576704,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3416',)",3659193348,2,33.97610092,3724598969,3724598970,3659193348,0,internal_timestamp,398.2600098,160552,1450204548,6.335800171,3.397610092,34.02089297,1028.573085,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3417',)",3659193358,2,33.98149872,3724598969,3724598970,3659193358,0,internal_timestamp,397.5799866,160141,1450204558,6.341300011,3.398149872,34.02175696,1028.569885,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3418',)",3659193370,2,33.99990082,3724598969,3724598970,3659193370,0,internal_timestamp,396.75,151248,1450204570,6.361599922,3.399990082,34.02242971,1028.563798,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3419',)",3659193381,2,34.00749969,3724598969,3724598970,3659193381,0,internal_timestamp,395.8800049,157748,1450204581,6.370200157,3.400749969,34.02274701,1028.558866,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3420',)",3659193392,2,34.01309967,3724598969,3724598970,3659193392,0,internal_timestamp,394.8399963,160267,1450204592,6.377699852,3.401309967,34.02201927,1028.552485,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
