obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,seawater_pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,seawater_temperature,temp_qc_executed,temp_qc_results,time
"('735',)",32.01879883,1,0,1032.335136,29,13,2,3.201879883,29,13,3746541034,3746541034,3660646559,44.52757,-125.38075,0,34.41111545,29,29,internal_timestamp,1069.349976,29,29,899552,1451657758,3.418100119,29,29,3660646559
"('736',)",32.01919937,1,0,1032.334723,29,13,2,3.201919937,29,13,3746541034,3746541034,3660646570,44.52757,-125.38075,0,34.41087509,29,29,internal_timestamp,1069.319946,29,29,905100,1451657769,3.418800116,29,29,3660646570
"('737',)",32.01940155,1,0,1032.335526,29,13,2,3.201940155,29,13,3746541034,3746541034,3660646581,44.52757,-125.38075,0,34.41174064,29,29,internal_timestamp,1069.329956,29,29,900741,1451657780,3.418200016,29,29,3660646581
"('738',)",32.02000046,1,0,1032.334962,29,13,2,3.202000046,29,13,3746541034,3746541034,3660646592,44.52757,-125.38075,0,34.41131253,29,29,internal_timestamp,1069.310059,29,29,908493,1451657791,3.419300079,29,29,3660646592
"('739',)",32.020401,1,0,1032.334579,29,13,2,3.2020401,29,13,3746541034,3746541034,3660646603,44.52757,-125.38075,0,34.41095217,29,29,internal_timestamp,1069.310059,29,29,905175,1451657802,3.420099974,29,29,3660646603
"('740',)",32.01839828,1,0,1032.335132,29,13,2,3.201839828,29,13,3746541034,3746541034,3660646614,44.52757,-125.38075,0,34.4114069,29,29,internal_timestamp,1069.280029,29,29,910942,1451657813,3.417399883,29,29,3660646614
"('741',)",32.01649857,1,0,1032.335219,29,13,2,3.201649857,29,13,3746541034,3746541034,3660646625,44.52757,-125.38075,0,34.41100507,29,29,internal_timestamp,1069.319946,29,29,906249,1451657824,3.415600061,29,29,3660646625
"('742',)",32.01979828,1,0,1032.334646,29,13,2,3.201979828,29,13,3746541034,3746541034,3660646636,44.52757,-125.38075,0,34.41108638,29,29,internal_timestamp,1069.280029,29,29,912452,1451657835,3.419300079,29,29,3660646636
"('743',)",32.02019882,1,0,1032.334643,29,13,2,3.202019882,29,13,3746541034,3746541034,3660646647,44.52757,-125.38075,0,34.41114547,29,29,internal_timestamp,1069.280029,29,29,906686,1451657846,3.419699907,29,29,3660646647
"('744',)",32.01860046,1,0,1032.334509,29,13,2,3.201860046,29,13,3746541034,3746541034,3660646658,44.52757,-125.38075,0,34.41069957,29,29,internal_timestamp,1069.290039,29,29,912766,1451657857,3.418299913,29,29,3660646658
"('745',)",32.02000046,1,0,1032.334604,29,13,2,3.202000046,29,13,3746541034,3746541034,3660646669,44.52757,-125.38075,0,34.41112317,29,29,internal_timestamp,1069.27002,29,29,908382,1451657868,3.419500113,29,29,3660646669
"('746',)",32.01979828,1,0,1032.334973,29,13,2,3.201979828,29,13,3746541034,3746541034,3660646680,44.52757,-125.38075,0,34.41139601,29,29,internal_timestamp,1069.290039,29,29,913556,1451657879,3.41899991,29,29,3660646680
"('747',)",32.01900101,1,0,1032.3344,29,13,2,3.201900101,29,13,3746541034,3746541034,3660646691,44.52757,-125.38075,0,34.41053851,29,29,internal_timestamp,1069.310059,29,29,908688,1451657890,3.418900013,29,29,3660646691
"('748',)",32.02099991,1,0,1032.334501,29,13,2,3.202099991,29,13,3746541034,3746541034,3660646702,44.52757,-125.38075,0,34.4111635,29,29,internal_timestamp,1069.27002,29,29,914444,1451657901,3.420599937,29,29,3660646702
"('749',)",32.02119827,1,0,1032.334551,29,13,2,3.202119827,29,13,3746541034,3746541034,3660646713,44.52757,-125.38075,0,34.41130046,29,29,internal_timestamp,1069.26001,29,29,910362,1451657912,3.420700073,29,29,3660646713
"('750',)",32.02119827,1,0,1032.334825,29,13,2,3.202119827,29,13,3746541034,3746541034,3660646724,44.52757,-125.38075,0,34.41150001,29,29,internal_timestamp,1069.280029,29,29,916872,1451657923,3.42050004,29,29,3660646724
"('751',)",32.02019882,1,0,1032.335278,29,13,2,3.202019882,29,13,3746541034,3746541034,3660646735,44.52757,-125.38075,0,34.41199942,29,29,internal_timestamp,1069.25,29,29,911854,1451657934,3.418900013,29,29,3660646735
"('752',)",32.020401,1,0,1032.335058,29,13,2,3.2020401,29,13,3746541034,3746541034,3660646746,44.52757,-125.38075,0,34.41194165,29,29,internal_timestamp,1069.219971,29,29,917974,1451657945,3.419199944,29,29,3660646746
"('753',)",32.02080154,1,0,1032.3348,29,13,2,3.202080154,29,13,3746541034,3746541034,3660646757,44.52757,-125.38075,0,34.41156574,29,29,internal_timestamp,1069.25,29,29,931287,1451657956,3.420000076,29,29,3660646757
"('754',)",32.02059937,1,0,1032.334462,29,13,2,3.202059937,29,13,3746541034,3746541034,3660646768,44.52757,-125.38075,0,34.4111095,29,29,internal_timestamp,1069.26001,29,29,923806,1451657967,3.420200109,29,29,3660646768
"('755',)",32.020401,1,0,1032.334613,29,13,2,3.2020401,29,13,3746541034,3746541034,3660646779,44.52757,-125.38075,0,34.41129718,29,29,internal_timestamp,1069.25,29,29,921494,1451657978,3.419800043,29,29,3660646779
"('756',)",32.02059937,1,0,1032.33461,29,13,2,3.202059937,29,13,3746541034,3746541034,3660646789,44.52757,-125.38075,0,34.41132432,29,29,internal_timestamp,1069.25,29,29,919276,1451657988,3.420000076,29,29,3660646789
"('757',)",32.02080154,1,0,1032.335051,29,13,2,3.202080154,29,13,3746541034,3746541035,3660646823,44.52757,-125.38075,0,34.4115352,29,29,internal_timestamp,1069.310059,29,29,893114,1451658022,3.420000076,29,29,3660646823
"('758',)",32.01739883,1,0,1032.341828,29,13,2,3.201739883,29,13,3746541034,3746541035,3660646834,44.52757,-125.38075,0,34.41009808,29,29,internal_timestamp,1070.949951,29,29,888511,1451658033,3.416699886,29,29,3660646834
"('759',)",32.02180099,1,0,1032.357904,29,29,2,3.202180099,29,13,3746541034,3746541035,3660646845,44.52757,-125.38075,0,34.41378567,29,29,internal_timestamp,1073.829956,29,29,900646,1451658044,3.416800022,29,29,3660646845
"('760',)",32.01919937,1,0,1032.373325,29,29,2,3.201919937,29,13,3746541034,3746541035,3660646856,44.52757,-125.38075,0,34.41444027,29,29,internal_timestamp,1076.949951,29,29,895905,1451658055,3.41170001,29,29,3660646856
"('761',)",32.01689911,1,0,1032.388524,29,29,2,3.201689911,29,13,3746541034,3746541035,3660646867,44.52757,-125.38075,0,34.41505066,29,29,internal_timestamp,1080.040039,29,29,897706,1451658066,3.407000065,29,29,3660646867
"('762',)",32.00709915,1,0,1032.403949,29,29,2,3.200709915,29,13,3746541034,3746541035,3660646878,44.52757,-125.38075,0,34.41454763,29,29,internal_timestamp,1083.170044,29,29,897345,1451658077,3.394799948,29,29,3660646878
"('763',)",32.00730133,1,0,1032.415415,29,29,2,3.200730133,29,13,3746541034,3746541035,3660646889,44.52757,-125.38075,0,34.41388205,29,29,internal_timestamp,1085.780029,29,29,896620,1451658088,3.394399881,29,29,3660646889
"('764',)",32.00370026,1,0,1032.422469,29,29,2,3.200370026,29,13,3746541034,3746541035,3660646900,44.52757,-125.38075,0,34.41599355,29,29,internal_timestamp,1086.780029,29,29,892298,1451658099,3.387799978,29,29,3660646900
"('765',)",32.00090027,1,0,1032.434153,29,29,2,3.200090027,29,13,3746541034,3746541035,3660646911,44.52757,-125.38075,0,34.41684353,29,29,internal_timestamp,1089.050049,29,29,901570,1451658110,3.382699966,29,29,3660646911
"('766',)",31.98880005,1,0,1032.450328,29,29,2,3.198880005,29,13,3746541034,3746541035,3660646922,44.52757,-125.38075,0,34.41742675,29,29,internal_timestamp,1092.060059,29,29,899914,1451658121,3.366899967,29,29,3660646922
"('767',)",31.99250031,1,0,1032.465783,29,29,2,3.199250031,29,13,3746541034,3746541035,3660646933,44.52757,-125.38075,0,34.418995,29,29,internal_timestamp,1095.199951,29,29,898464,1451658132,3.368099928,29,29,3660646933
"('768',)",31.99570084,1,0,1032.481854,29,29,2,3.199570084,29,13,3746541034,3746541035,3660646944,44.52757,-125.38075,0,34.42111492,29,29,internal_timestamp,1098.349976,29,29,895971,1451658143,3.368200064,29,29,3660646944
"('769',)",31.99200058,1,0,1032.497431,29,29,2,3.199200058,29,13,3746541034,3746541035,3660646955,44.52757,-125.38075,0,34.42182671,29,29,internal_timestamp,1101.459961,29,29,905555,1451658154,3.361799955,29,29,3660646955
"('770',)",31.98929977,1,0,1032.513528,29,29,2,3.198929977,29,13,3746541034,3746541035,3660646966,44.52757,-125.38075,0,34.42331883,29,29,internal_timestamp,1104.560059,29,29,926783,1451658165,3.355799913,29,29,3660646966
"('771',)",32.00310135,1,0,1032.529192,29,29,2,3.200310135,29,13,3746541034,3746541035,3660646977,44.52757,-125.38075,0,34.42714571,29,29,internal_timestamp,1107.609985,29,29,907844,1451658176,3.366400003,29,29,3660646977
"('772',)",32.01079941,1,0,1032.544916,29,29,2,3.201079941,29,13,3746541034,3746541035,3660646988,44.52757,-125.38075,0,34.42984084,29,29,internal_timestamp,1110.709961,29,29,906734,1451658187,3.371099949,29,29,3660646988
"('773',)",31.97979927,1,0,1032.563319,29,29,2,3.197979927,29,13,3746541034,3746541035,3660646999,44.52757,-125.38075,0,34.42939442,29,29,internal_timestamp,1113.829956,29,29,902132,1451658198,3.334700108,29,29,3660646999
"('774',)",31.96680069,1,0,1032.580158,29,29,2,3.196680069,29,13,3746541034,3746541035,3660647010,44.52757,-125.38075,0,34.43011681,29,29,internal_timestamp,1116.930054,29,29,920470,1451658209,3.317699909,29,29,3660647010
"('775',)",31.98279953,1,0,1032.595525,29,29,2,3.198279953,29,13,3746541034,3746541035,3660647021,44.52757,-125.38075,0,34.43360361,29,29,internal_timestamp,1120.050049,29,29,908457,1451658220,3.331099987,29,29,3660647021
"('776',)",31.97400093,1,0,1032.61012,29,29,2,3.197400093,29,13,3746541034,3746541035,3660647032,44.52757,-125.38075,0,34.43229683,29,29,internal_timestamp,1123.189941,29,29,905797,1451658231,3.320800066,29,29,3660647032
"('777',)",31.94009972,1,0,1032.628276,29,29,2,3.194009972,29,13,3746541034,3746541035,3660647043,44.52757,-125.38075,0,34.4310859,29,29,internal_timestamp,1126.319946,29,29,905102,1451658242,3.281800032,29,29,3660647043
"('778',)",31.94199944,1,0,1032.642059,29,29,2,3.194199944,29,13,3746541034,3746541035,3660647054,44.52757,-125.38075,0,34.43038397,29,29,internal_timestamp,1129.48999,29,29,910506,1451658253,3.28309989,29,29,3660647054
"('779',)",31.93989944,1,0,1032.657445,29,29,2,3.193989944,29,13,3746541034,3746541035,3660647065,44.52757,-125.38075,0,34.43088533,29,29,internal_timestamp,1132.650024,29,29,909564,1451658264,3.278700113,29,29,3660647065
"('780',)",31.93390083,1,0,1032.673513,29,29,2,3.193390083,29,13,3746541034,3746541035,3660647076,44.52757,-125.38075,0,34.43143523,29,29,internal_timestamp,1135.829956,29,29,906517,1451658275,3.269799948,29,29,3660647076
"('781',)",31.94050026,1,0,1032.69079,29,29,2,3.194050026,29,13,3746541034,3746541035,3660647087,44.52757,-125.38075,0,34.4349631,29,29,internal_timestamp,1139.069946,29,29,905137,1451658286,3.272399902,29,29,3660647087
"('782',)",31.9428997,1,0,1032.706798,29,29,2,3.19428997,29,13,3746541034,3746541035,3660647098,44.52757,-125.38075,0,34.43674741,29,29,internal_timestamp,1142.25,29,29,913472,1451658297,3.271899939,29,29,3660647098
"('783',)",31.92160034,1,0,1032.724739,29,29,2,3.192160034,29,13,3746541034,3746541035,3660647109,44.52757,-125.38075,0,34.43704625,29,29,internal_timestamp,1145.420044,29,29,908868,1451658308,3.245800018,29,29,3660647109
"('784',)",31.91489983,1,0,1032.740706,29,29,2,3.191489983,29,13,3746541034,3746541035,3660647120,44.52757,-125.38075,0,34.43773605,29,29,internal_timestamp,1148.530029,29,29,916891,1451658319,3.236000061,29,29,3660647120
"('785',)",31.91410065,1,0,1032.755624,29,29,2,3.191410065,29,13,3746541034,3746541035,3660647131,44.52757,-125.38075,0,34.43767006,29,29,internal_timestamp,1151.73999,29,29,913626,1451658330,3.233599901,29,29,3660647131
"('786',)",31.91629982,1,0,1032.772563,29,29,2,3.191629982,29,13,3746541034,3746541035,3660647142,44.52757,-125.38075,0,34.44024812,29,29,internal_timestamp,1154.959961,29,29,909899,1451658341,3.23210001,29,29,3660647142
"('787',)",31.91550064,1,0,1032.78907,29,29,2,3.191550064,29,13,3746541034,3746541035,3660647153,44.52757,-125.38075,0,34.44209082,29,29,internal_timestamp,1158.140015,29,29,920730,1451658352,3.227900028,29,29,3660647153
"('788',)",31.91279984,1,0,1032.805463,29,29,2,3.191279984,29,13,3746541034,3746541035,3660647164,44.52757,-125.38075,0,34.44366682,29,29,internal_timestamp,1161.290039,29,29,919456,1451658363,3.221800089,29,29,3660647164
"('789',)",31.90730095,1,0,1032.820816,29,29,2,3.190730095,29,13,3746541034,3746541035,3660647175,44.52757,-125.38075,0,34.44355979,29,29,internal_timestamp,1164.459961,29,29,919791,1451658374,3.214099884,29,29,3660647175
"('790',)",31.90480042,1,0,1032.836612,29,29,2,3.190480042,29,13,3746541034,3746541035,3660647186,44.52757,-125.38075,0,34.44430394,29,29,internal_timestamp,1167.650024,29,29,915148,1451658385,3.209000111,29,29,3660647186
"('791',)",31.90320015,1,0,1032.852414,29,29,2,3.190320015,29,13,3746541034,3746541035,3660647197,44.52757,-125.38075,0,34.44529747,29,29,internal_timestamp,1170.819946,29,29,921732,1451658396,3.204699993,29,29,3660647197
"('792',)",31.89789963,1,0,1032.867882,29,29,2,3.189789963,29,13,3746541034,3746541035,3660647208,44.52757,-125.38075,0,34.44555367,29,29,internal_timestamp,1173.949951,29,29,919687,1451658407,3.196899891,29,29,3660647208
"('793',)",31.89629936,1,0,1032.884052,29,29,2,3.189629936,29,13,3746541034,3746541035,3660647219,44.52757,-125.38075,0,34.44685277,29,29,internal_timestamp,1177.140015,29,29,916214,1451658418,3.192300081,29,29,3660647219
"('794',)",31.89089966,1,0,1032.90079,29,29,2,3.189089966,29,13,3746541034,3746541035,3660647230,44.52757,-125.38075,0,34.4483428,29,29,internal_timestamp,1180.300049,29,29,924022,1451658429,3.183199883,29,29,3660647230
"('795',)",31.89069939,1,0,1032.915807,29,29,2,3.189069939,29,13,3746541034,3746541035,3660647241,44.52757,-125.38075,0,34.44858696,29,29,internal_timestamp,1183.48999,29,29,920092,1451658440,3.181200027,29,29,3660647241
"('796',)",31.89319992,1,0,1032.930247,29,29,2,3.189319992,29,13,3746541034,3746541035,3660647252,44.52757,-125.38075,0,34.44871626,29,29,internal_timestamp,1186.660034,29,29,927767,1451658451,3.182399988,29,29,3660647252
"('797',)",31.89319992,1,0,1032.945339,29,29,2,3.189319992,29,13,3746541034,3746541035,3660647263,44.52757,-125.38075,0,34.44933224,29,29,internal_timestamp,1189.800049,29,29,924695,1451658462,3.180299997,29,29,3660647263
"('798',)",31.89189911,1,0,1032.960653,29,29,2,3.189189911,29,13,3746541034,3746541035,3660647274,44.52757,-125.38075,0,34.4501963,29,29,internal_timestamp,1192.900024,29,29,921279,1451658473,3.176500082,29,29,3660647274
"('799',)",31.89310074,1,0,1032.977062,29,29,2,3.189310074,29,13,3746541034,3746541035,3660647285,44.52757,-125.38075,0,34.45235077,29,29,internal_timestamp,1196.060059,29,29,929220,1451658484,3.174299955,29,29,3660647285
"('800',)",31.88960075,1,0,1032.992206,29,29,2,3.188960075,29,13,3746541034,3746541035,3660647296,44.52757,-125.38075,0,34.45232884,29,29,internal_timestamp,1199.22998,29,29,927504,1451658495,3.168800116,29,29,3660647296
"('801',)",31.87949944,1,0,1033.008274,29,29,2,3.187949944,29,13,3746541034,3746541035,3660647307,44.52757,-125.38075,0,34.45250522,29,29,internal_timestamp,1202.359985,29,29,926094,1451658506,3.155600071,29,29,3660647307
"('802',)",31.86179924,1,0,1033.024608,29,29,2,3.186179924,29,13,3746541034,3746541035,3660647318,44.52757,-125.38075,0,34.45164239,29,29,internal_timestamp,1205.52002,29,29,934549,1451658517,3.13470006,29,29,3660647318
"('803',)",31.85339928,1,0,1033.039683,29,29,2,3.185339928,29,13,3746541034,3746541035,3660647329,44.52757,-125.38075,0,34.45078507,29,29,internal_timestamp,1208.689941,29,29,948626,1451658528,3.1243999,29,29,3660647329
"('804',)",31.84889984,1,0,1033.054652,29,29,2,3.184889984,29,13,3746541034,3746541035,3660647340,44.52757,-125.38075,0,34.4505178,29,29,internal_timestamp,1211.839966,29,29,931145,1451658539,3.118000031,29,29,3660647340
"('805',)",31.84090042,1,0,1033.0702,29,29,2,3.184090042,29,13,3746541034,3746541035,3660647351,44.52757,-125.38075,0,34.45024546,29,29,internal_timestamp,1215.01001,29,29,935031,1451658550,3.107599974,29,29,3660647351
"('806',)",31.83429909,1,0,1033.085856,29,29,2,3.183429909,29,13,3746541034,3746541035,3660647362,44.52757,-125.38075,0,34.45051503,29,29,internal_timestamp,1218.140015,29,29,928406,1451658561,3.09829998,29,29,3660647362
"('807',)",31.83469963,1,0,1033.100521,29,29,2,3.183469963,29,13,3746541034,3746541035,3660647373,44.52757,-125.38075,0,34.45077767,29,29,internal_timestamp,1221.27002,29,29,929590,1451658572,3.096999884,29,29,3660647373
"('808',)",31.83429909,1,0,1033.115736,29,29,2,3.183429909,29,13,3746541034,3746541035,3660647384,44.52757,-125.38075,0,34.45132082,29,29,internal_timestamp,1224.439941,29,29,937190,1451658583,3.094500065,29,29,3660647384
"('809',)",31.83530045,1,0,1033.131203,29,29,2,3.183530045,29,13,3746541034,3746541035,3660647395,44.52757,-125.38075,0,34.4525124,29,29,internal_timestamp,1227.579956,29,29,933403,1451658594,3.092999935,29,29,3660647395
"('810',)",31.83440018,1,0,1033.146147,29,29,2,3.183440018,29,13,3746541034,3746541035,3660647406,44.52757,-125.38075,0,34.45278148,29,29,internal_timestamp,1230.72998,29,29,930322,1451658605,3.090199947,29,29,3660647406
"('811',)",31.82859993,1,0,1033.162239,29,29,2,3.182859993,29,13,3746541034,3746541035,3660647417,44.52757,-125.38075,0,34.45335248,29,29,internal_timestamp,1233.920044,29,29,939646,1451658616,3.081500053,29,29,3660647417
"('812',)",31.81690025,1,0,1033.180267,29,29,2,3.181690025,29,13,3746541034,3746541035,3660647428,44.52757,-125.38075,0,34.45550165,29,29,internal_timestamp,1237.040039,29,29,937939,1451658627,3.064599991,29,29,3660647428
"('813',)",31.81679916,1,0,1033.194292,29,29,2,3.181679916,29,13,3746541034,3746541035,3660647439,44.52757,-125.38075,0,34.45483069,29,29,internal_timestamp,1240.199951,29,29,934686,1451658638,3.063600063,29,29,3660647439
"('814',)",31.81040001,1,0,1033.211151,29,29,2,3.181040001,29,13,3746541034,3746541035,3660647450,44.52757,-125.38075,0,34.45615599,29,29,internal_timestamp,1243.390015,29,29,942279,1451658649,3.053499937,29,29,3660647450
"('815',)",31.8118,1,0,1033.226135,29,29,2,3.18118,29,13,3746541034,3746541035,3660647461,44.52757,-125.38075,0,34.45688086,29,29,internal_timestamp,1246.530029,29,29,939297,1451658660,3.052900076,29,29,3660647461
"('816',)",31.81529999,1,0,1033.241191,29,29,2,3.181529999,29,13,3746541034,3746541035,3660647472,44.52757,-125.38075,0,34.45791045,29,29,internal_timestamp,1249.689941,29,29,936551,1451658671,3.054399967,29,29,3660647472
"('817',)",31.84059906,1,0,1033.257192,29,29,2,3.184059906,29,13,3746541034,3746541035,3660647483,44.52757,-125.38075,0,34.46358534,29,29,internal_timestamp,1252.810059,29,29,946988,1451658682,3.076400042,29,29,3660647483
"('818',)",31.84199905,1,0,1033.272757,29,29,2,3.184199905,29,13,3746541034,3746541035,3660647494,44.52757,-125.38075,0,34.46505899,29,29,internal_timestamp,1255.930054,29,29,943655,1451658693,3.075099945,29,29,3660647494
"('819',)",31.8348999,1,0,1033.288871,29,29,2,3.18348999,29,13,3746541034,3746541035,3660647505,44.52757,-125.38075,0,34.46555664,29,29,internal_timestamp,1259.099976,29,29,943372,1451658704,3.065000057,29,29,3660647505
"('820',)",31.82670021,1,0,1033.304274,29,29,2,3.182670021,29,13,3746541034,3746541035,3660647516,44.52757,-125.38075,0,34.4655078,29,29,internal_timestamp,1262.189941,29,29,940776,1451658715,3.054199934,29,29,3660647516
